,FIPS,State,County,FMRKT16,FMRKT_SNAP16,FMRKT_FRVEG16,FMRKT_ANMLPROD16,FMRKT_BAKED16,FMRKT_OTHERFOOD16
2777,49001,UT,Beaver,0,,,,,
2778,49003,UT,Box Elder,0,,,,,
2779,49005,UT,Cache,3,1.0,2.0,2.0,2.0,2.0
2780,49007,UT,Carbon,1,0.0,1.0,1.0,1.0,1.0
2781,49009,UT,Daggett,0,,,,,
2782,49011,UT,Davis,3,0.0,0.0,0.0,0.0,0.0
2783,49013,UT,Duchesne,1,1.0,1.0,1.0,1.0,1.0
2784,49015,UT,Emery,0,,,,,
2785,49017,UT,Garfield,2,0.0,1.0,1.0,1.0,1.0
2786,49019,UT,Grand,1,1.0,1.0,1.0,1.0,1.0
2787,49021,UT,Iron,2,1.0,1.0,1.0,1.0,1.0
2788,49023,UT,Juab,0,,,,,
2789,49025,UT,Kane,1,0.0,1.0,1.0,1.0,1.0
2790,49027,UT,Millard,0,,,,,
2791,49029,UT,Morgan,0,,,,,
2792,49031,UT,Piute,0,,,,,
2793,49033,UT,Rich,0,,,,,
2794,49035,UT,Salt Lake,11,7.0,8.0,7.0,8.0,8.0
2795,49037,UT,San Juan,0,,,,,
2796,49039,UT,Sanpete,2,0.0,0.0,0.0,0.0,0.0
2797,49041,UT,Sevier,0,,,,,
2798,49043,UT,Summit,2,1.0,1.0,1.0,1.0,1.0
2799,49045,UT,Tooele,1,0.0,1.0,1.0,0.0,1.0
2800,49047,UT,Uintah,1,0.0,1.0,1.0,1.0,1.0
2801,49049,UT,Utah,5,1.0,2.0,2.0,2.0,2.0
2802,49051,UT,Wasatch,1,0.0,1.0,1.0,1.0,1.0
2803,49053,UT,Washington,2,1.0,2.0,2.0,2.0,2.0
2804,49055,UT,Wayne,1,0.0,1.0,1.0,1.0,1.0
2805,49057,UT,Weber,1,1.0,1.0,1.0,1.0,1.0
2806,50001,VT,Addison,5,4.0,2.0,2.0,2.0,2.0
2807,50003,VT,Bennington,5,3.0,4.0,4.0,4.0,4.0
2808,50005,VT,Caledonia,11,3.0,10.0,10.0,10.0,10.0
2809,50007,VT,Chittenden,16,12.0,13.0,10.0,13.0,13.0
2810,50009,VT,Essex,1,0.0,1.0,1.0,1.0,1.0
2811,50011,VT,Franklin,3,1.0,3.0,3.0,3.0,3.0
2812,50013,VT,Grand Isle,3,3.0,3.0,3.0,3.0,3.0
2813,50015,VT,Lamoille,4,1.0,3.0,3.0,3.0,2.0
2814,50017,VT,Orange,4,1.0,2.0,2.0,2.0,2.0
2815,50019,VT,Orleans,7,1.0,6.0,6.0,6.0,6.0
2816,50021,VT,Rutland,7,5.0,6.0,6.0,6.0,6.0
2817,50023,VT,Washington,9,6.0,7.0,8.0,8.0,8.0
2818,50025,VT,Windham,10,7.0,10.0,9.0,10.0,10.0
2819,50027,VT,Windsor,10,6.0,8.0,8.0,8.0,8.0
2820,51001,VA,Accomack,3,1.0,3.0,3.0,3.0,3.0
2821,51003,VA,Albemarle,5,0.0,3.0,3.0,3.0,3.0
2822,51005,VA,Alleghany,0,,,,,
2823,51007,VA,Amelia,1,0.0,1.0,1.0,1.0,1.0
2824,51009,VA,Amherst,1,0.0,1.0,1.0,1.0,1.0
2825,51011,VA,Appomattox,1,0.0,1.0,1.0,1.0,1.0
2826,51013,VA,Arlington,11,4.0,9.0,8.0,9.0,9.0
2827,51015,VA,Augusta,1,0.0,0.0,0.0,0.0,0.0
2828,51017,VA,Bath,1,0.0,1.0,1.0,1.0,1.0
2829,51019,VA,Bedford,2,1.0,2.0,2.0,2.0,2.0
2830,51021,VA,Bland,1,0.0,1.0,1.0,1.0,1.0
2831,51023,VA,Botetourt,2,0.0,1.0,1.0,1.0,1.0
2832,51025,VA,Brunswick,1,0.0,1.0,1.0,1.0,1.0
2833,51027,VA,Buchanan,0,,,,,
2834,51029,VA,Buckingham,1,0.0,0.0,0.0,0.0,0.0
2835,51031,VA,Campbell,1,0.0,0.0,0.0,0.0,0.0
2836,51033,VA,Caroline,2,0.0,2.0,2.0,2.0,2.0
2837,51035,VA,Carroll,1,0.0,1.0,1.0,1.0,1.0
2838,51036,VA,Charles City,0,,,,,
2839,51037,VA,Charlotte,0,,,,,
2840,51041,VA,Chesterfield,8,1.0,6.0,6.0,6.0,6.0
2841,51043,VA,Clarke,1,0.0,0.0,0.0,0.0,0.0
2842,51045,VA,Craig,0,,,,,
2843,51047,VA,Culpeper,2,0.0,0.0,0.0,0.0,0.0
2844,51049,VA,Cumberland,0,,,,,
2845,51051,VA,Dickenson,1,0.0,0.0,0.0,0.0,0.0
2846,51053,VA,Dinwiddie,0,,,,,
2847,51057,VA,Essex,1,0.0,1.0,1.0,1.0,1.0
2848,51059,VA,Fairfax,23,4.0,22.0,22.0,22.0,22.0
2849,51061,VA,Fauquier,5,0.0,3.0,3.0,3.0,3.0
2850,51063,VA,Floyd,1,1.0,1.0,1.0,1.0,1.0
2851,51065,VA,Fluvanna,1,0.0,1.0,1.0,1.0,1.0
2852,51067,VA,Franklin,2,0.0,0.0,0.0,0.0,0.0
2853,51069,VA,Frederick,0,,,,,
2854,51071,VA,Giles,1,1.0,1.0,1.0,1.0,1.0
2855,51073,VA,Gloucester,2,0.0,1.0,1.0,1.0,1.0
2856,51075,VA,Goochland,3,3.0,3.0,3.0,3.0,2.0
2857,51077,VA,Grayson,1,1.0,1.0,1.0,1.0,1.0
2858,51079,VA,Greene,1,0.0,1.0,1.0,1.0,1.0
2859,51081,VA,Greensville,0,,,,,
2860,51083,VA,Halifax,2,2.0,2.0,2.0,2.0,2.0
2861,51085,VA,Hanover,2,1.0,2.0,2.0,2.0,2.0
2862,51087,VA,Henrico,3,2.0,2.0,2.0,2.0,2.0
2863,51089,VA,Henry,0,,,,,
2864,51091,VA,Highland,1,1.0,1.0,1.0,1.0,1.0
2865,51093,VA,Isle of Wight,2,1.0,1.0,1.0,1.0,1.0
2866,51095,VA,James City,1,0.0,1.0,1.0,1.0,1.0
2867,51097,VA,King and Queen,1,0.0,1.0,1.0,1.0,1.0
2868,51099,VA,King George,1,1.0,1.0,1.0,1.0,1.0
2869,51101,VA,King William,1,0.0,1.0,1.0,1.0,1.0
2870,51103,VA,Lancaster,1,0.0,0.0,0.0,0.0,0.0
2871,51105,VA,Lee,1,0.0,0.0,0.0,0.0,0.0
2872,51107,VA,Loudoun,9,1.0,7.0,6.0,6.0,6.0
2873,51109,VA,Louisa,2,1.0,1.0,1.0,1.0,1.0
2874,51111,VA,Lunenburg,1,0.0,1.0,0.0,0.0,0.0
2875,51113,VA,Madison,1,0.0,1.0,1.0,1.0,1.0
2876,51115,VA,Mathews,1,0.0,1.0,1.0,1.0,1.0
2877,51117,VA,Mecklenburg,1,0.0,1.0,1.0,1.0,1.0
2878,51119,VA,Middlesex,3,0.0,0.0,0.0,0.0,0.0
2879,51121,VA,Montgomery,4,3.0,4.0,4.0,4.0,3.0
2880,51125,VA,Nelson,3,1.0,1.0,1.0,1.0,1.0
2881,51127,VA,New Kent,1,0.0,0.0,0.0,0.0,0.0
2882,51131,VA,Northampton,1,0.0,0.0,0.0,0.0,0.0
2883,51133,VA,Northumberland,1,0.0,1.0,1.0,1.0,1.0
2884,51135,VA,Nottoway,1,0.0,1.0,1.0,1.0,1.0
2885,51137,VA,Orange,2,0.0,0.0,0.0,0.0,0.0
2886,51139,VA,Page,3,1.0,2.0,2.0,2.0,2.0
2887,51141,VA,Patrick,2,1.0,1.0,1.0,1.0,1.0
2888,51143,VA,Pittsylvania,1,0.0,1.0,1.0,1.0,1.0
2889,51145,VA,Powhatan,1,0.0,1.0,1.0,1.0,1.0
2890,51147,VA,Prince Edward,1,1.0,1.0,1.0,1.0,1.0
2891,51149,VA,Prince George,1,1.0,1.0,1.0,1.0,1.0
2892,51153,VA,Prince William,8,1.0,6.0,6.0,6.0,5.0
2893,51155,VA,Pulaski,3,0.0,3.0,3.0,3.0,3.0
2894,51157,VA,Rappahannock,0,,,,,
2895,51159,VA,Richmond,1,0.0,0.0,0.0,0.0,0.0
2896,51161,VA,Roanoke,2,2.0,2.0,2.0,2.0,2.0
2897,51163,VA,Rockbridge,2,0.0,2.0,2.0,1.0,2.0
2898,51165,VA,Rockingham,1,1.0,1.0,1.0,1.0,1.0
2899,51167,VA,Russell,1,0.0,0.0,0.0,0.0,0.0
2900,51169,VA,Scott,2,1.0,1.0,1.0,1.0,1.0
2901,51171,VA,Shenandoah,3,2.0,3.0,3.0,3.0,3.0
2902,51173,VA,Smyth,2,1.0,2.0,2.0,2.0,2.0
2903,51175,VA,Southampton,0,,,,,
2904,51177,VA,Spotsylvania,3,2.0,2.0,2.0,2.0,2.0
2905,51179,VA,Stafford,1,1.0,1.0,1.0,1.0,1.0
2906,51181,VA,Surry,1,0.0,0.0,0.0,0.0,0.0
2907,51183,VA,Sussex,0,,,,,
2908,51185,VA,Tazewell,4,1.0,2.0,2.0,2.0,2.0
2909,51187,VA,Warren,1,1.0,1.0,1.0,1.0,1.0
2910,51191,VA,Washington,2,1.0,2.0,2.0,2.0,2.0
2911,51193,VA,Westmoreland,2,1.0,1.0,2.0,2.0,2.0
2912,51195,VA,Wise,4,2.0,4.0,4.0,4.0,4.0
2913,51197,VA,Wythe,2,1.0,2.0,2.0,2.0,2.0
2914,51199,VA,York,1,0.0,1.0,1.0,1.0,1.0
2915,51510,VA,Alexandria,5,2.0,5.0,5.0,5.0,5.0
2916,51515,VA,Bedford,1,1.0,1.0,1.0,1.0,1.0
2917,51520,VA,Bristol,0,,,,,
2918,51530,VA,Buena Vista,1,0.0,0.0,0.0,0.0,0.0
2919,51540,VA,Charlottesville,2,2.0,2.0,2.0,2.0,2.0
2920,51550,VA,Chesapeake,2,0.0,1.0,1.0,1.0,1.0
2921,51570,VA,Colonial Heights,0,,,,,
2922,51580,VA,Covington,1,0.0,1.0,1.0,1.0,1.0
2923,51590,VA,Danville,1,1.0,1.0,1.0,1.0,1.0
2924,51595,VA,Emporia,1,0.0,1.0,1.0,1.0,1.0
2925,51600,VA,Fairfax,0,,,,,
2926,51610,VA,Falls Church,1,0.0,1.0,1.0,1.0,1.0
2927,51620,VA,Franklin,1,0.0,1.0,1.0,1.0,1.0
2928,51630,VA,Fredericksburg,1,1.0,1.0,1.0,1.0,1.0
2929,51640,VA,Galax,3,0.0,1.0,1.0,1.0,1.0
2930,51650,VA,Hampton,2,0.0,1.0,1.0,1.0,1.0
2931,51660,VA,Harrisonburg,2,1.0,1.0,1.0,1.0,1.0
2932,51670,VA,Hopewell,0,,,,,
2933,51678,VA,Lexington,1,1.0,1.0,1.0,1.0,1.0
2934,51680,VA,Lynchburg,1,1.0,1.0,1.0,1.0,1.0
2935,51683,VA,Manassas,2,2.0,2.0,2.0,2.0,2.0
2936,51685,VA,Manassas Park,0,,,,,
2937,51690,VA,Martinsville,1,1.0,1.0,0.0,1.0,1.0
2938,51700,VA,Newport News,4,0.0,2.0,2.0,2.0,2.0
2939,51710,VA,Norfolk,1,1.0,1.0,1.0,1.0,1.0
2940,51720,VA,Norton,1,1.0,1.0,1.0,1.0,1.0
2941,51730,VA,Petersburg,1,1.0,1.0,1.0,1.0,1.0
2942,51735,VA,Poquoson,0,,,,,
2943,51740,VA,Portsmouth,1,0.0,1.0,1.0,1.0,1.0
2944,51750,VA,Radford,1,0.0,1.0,1.0,1.0,0.0
2945,51760,VA,Richmond,11,6.0,8.0,8.0,8.0,8.0
2946,51770,VA,Roanoke,2,2.0,2.0,2.0,2.0,2.0
2947,51775,VA,Salem,1,1.0,1.0,1.0,1.0,1.0
2948,51790,VA,Staunton,1,1.0,1.0,1.0,1.0,1.0
2949,51800,VA,Suffolk,2,0.0,1.0,1.0,1.0,1.0
2950,51810,VA,Virginia Beach,5,1.0,4.0,3.0,3.0,3.0
2951,51820,VA,Waynesboro,1,0.0,0.0,0.0,0.0,0.0
2952,51830,VA,Williamsburg,1,1.0,1.0,1.0,1.0,1.0
2953,51840,VA,Winchester,1,0.0,1.0,1.0,1.0,1.0
2954,53001,WA,Adams,1,0.0,0.0,0.0,0.0,0.0
2955,53003,WA,Asotin,0,,,,,
2956,53005,WA,Benton,5,2.0,3.0,3.0,3.0,3.0
2957,53007,WA,Chelan,4,1.0,2.0,1.0,2.0,2.0
2958,53009,WA,Clallam,2,1.0,2.0,2.0,2.0,2.0
2959,53011,WA,Clark,6,4.0,5.0,5.0,5.0,5.0
2960,53013,WA,Columbia,0,,,,,
2961,53015,WA,Cowlitz,3,0.0,1.0,0.0,0.0,1.0
2962,53017,WA,Douglas,0,,,,,
2963,53019,WA,Ferry,0,,,,,
2964,53021,WA,Franklin,1,0.0,0.0,0.0,0.0,0.0
2965,53023,WA,Garfield,0,,,,,
2966,53025,WA,Grant,1,0.0,1.0,0.0,1.0,1.0
2967,53027,WA,Grays Harbor,1,1.0,1.0,0.0,1.0,1.0
2968,53029,WA,Island,7,2.0,5.0,4.0,5.0,5.0
2969,53031,WA,Jefferson,3,0.0,0.0,0.0,0.0,0.0
2970,53033,WA,King,43,32.0,41.0,39.0,39.0,40.0
2971,53035,WA,Kitsap,9,8.0,9.0,9.0,8.0,8.0
2972,53037,WA,Kittitas,2,0.0,1.0,1.0,1.0,1.0
2973,53039,WA,Klickitat,2,2.0,2.0,2.0,2.0,2.0
2974,53041,WA,Lewis,3,2.0,3.0,3.0,2.0,3.0
2975,53043,WA,Lincoln,1,0.0,1.0,1.0,1.0,1.0
2976,53045,WA,Mason,2,1.0,1.0,1.0,1.0,1.0
2977,53047,WA,Okanogan,4,2.0,2.0,2.0,2.0,2.0
2978,53049,WA,Pacific,3,0.0,1.0,1.0,1.0,1.0
2979,53051,WA,Pend Oreille,1,0.0,0.0,0.0,0.0,0.0
2980,53053,WA,Pierce,21,9.0,15.0,15.0,15.0,15.0
2981,53055,WA,San Juan,3,2.0,2.0,2.0,2.0,2.0
2982,53057,WA,Skagit,5,4.0,4.0,4.0,4.0,4.0
2983,53059,WA,Skamania,1,1.0,1.0,1.0,1.0,1.0
2984,53061,WA,Snohomish,11,7.0,11.0,11.0,11.0,11.0
2985,53063,WA,Spokane,11,6.0,7.0,6.0,7.0,7.0
2986,53065,WA,Stevens,4,2.0,3.0,3.0,3.0,3.0
2987,53067,WA,Thurston,7,4.0,5.0,5.0,5.0,5.0
2988,53069,WA,Wahkiakum,1,0.0,1.0,1.0,1.0,1.0
2989,53071,WA,Walla Walla,1,1.0,1.0,1.0,1.0,1.0
2990,53073,WA,Whatcom,3,1.0,2.0,1.0,2.0,2.0
2991,53075,WA,Whitman,1,0.0,0.0,0.0,0.0,0.0
2992,53077,WA,Yakima,3,1.0,3.0,2.0,3.0,3.0
2993,54001,WV,Barbour,2,1.0,1.0,1.0,1.0,1.0
2994,54003,WV,Berkeley,1,0.0,1.0,1.0,1.0,1.0
2995,54005,WV,Boone,0,,,,,
2996,54007,WV,Braxton,2,0.0,0.0,0.0,0.0,0.0
2997,54009,WV,Brooke,3,2.0,2.0,2.0,2.0,2.0
2998,54011,WV,Cabell,2,1.0,1.0,1.0,1.0,1.0
2999,54013,WV,Calhoun,2,1.0,2.0,2.0,2.0,2.0
3000,54015,WV,Clay,1,0.0,0.0,0.0,0.0,0.0
3001,54017,WV,Doddridge,1,0.0,0.0,0.0,0.0,0.0
3002,54019,WV,Fayette,2,2.0,2.0,2.0,2.0,2.0
3003,54021,WV,Gilmer,1,0.0,1.0,1.0,1.0,1.0
3004,54023,WV,Grant,1,0.0,0.0,0.0,0.0,0.0
3005,54025,WV,Greenbrier,4,2.0,3.0,2.0,2.0,3.0
3006,54027,WV,Hampshire,1,0.0,1.0,1.0,1.0,1.0
3007,54029,WV,Hancock,2,0.0,2.0,2.0,2.0,2.0
3008,54031,WV,Hardy,0,,,,,
3009,54033,WV,Harrison,3,1.0,3.0,3.0,3.0,3.0
3010,54035,WV,Jackson,1,0.0,1.0,1.0,1.0,1.0
3011,54037,WV,Jefferson,6,4.0,4.0,4.0,4.0,4.0
3012,54039,WV,Kanawha,2,0.0,0.0,0.0,0.0,0.0
3013,54041,WV,Lewis,1,0.0,1.0,0.0,1.0,1.0
3014,54043,WV,Lincoln,1,0.0,0.0,0.0,0.0,0.0
3015,54045,WV,Logan,1,0.0,1.0,0.0,0.0,1.0
3016,54047,WV,McDowell,0,,,,,
3017,54049,WV,Marion,3,0.0,2.0,2.0,2.0,2.0
3018,54051,WV,Marshall,1,0.0,1.0,1.0,1.0,0.0
3019,54053,WV,Mason,2,0.0,2.0,0.0,2.0,2.0
3020,54055,WV,Mercer,3,0.0,1.0,0.0,1.0,1.0
3021,54057,WV,Mineral,2,1.0,1.0,1.0,1.0,1.0
3022,54059,WV,Mingo,1,0.0,1.0,1.0,1.0,1.0
3023,54061,WV,Monongalia,2,2.0,2.0,2.0,2.0,2.0
3024,54063,WV,Monroe,1,0.0,1.0,1.0,1.0,1.0
3025,54065,WV,Morgan,1,1.0,1.0,1.0,1.0,1.0
3026,54067,WV,Nicholas,1,0.0,0.0,0.0,0.0,0.0
3027,54069,WV,Ohio,2,0.0,2.0,1.0,2.0,1.0
3028,54071,WV,Pendleton,1,0.0,0.0,0.0,0.0,0.0
3029,54073,WV,Pleasants,2,0.0,1.0,1.0,1.0,1.0
3030,54075,WV,Pocahontas,3,1.0,3.0,3.0,3.0,3.0
3031,54077,WV,Preston,3,0.0,1.0,1.0,1.0,1.0
3032,54079,WV,Putnam,2,2.0,2.0,2.0,2.0,2.0
3033,54081,WV,Raleigh,0,,,,,
3034,54083,WV,Randolph,2,1.0,1.0,1.0,1.0,1.0
3035,54085,WV,Ritchie,1,0.0,0.0,1.0,0.0,0.0
3036,54087,WV,Roane,3,3.0,3.0,3.0,3.0,3.0
3037,54089,WV,Summers,1,0.0,0.0,0.0,0.0,0.0
3038,54091,WV,Taylor,2,0.0,1.0,1.0,1.0,1.0
3039,54093,WV,Tucker,3,1.0,3.0,3.0,3.0,3.0
3040,54095,WV,Tyler,2,0.0,1.0,1.0,1.0,1.0
3041,54097,WV,Upshur,1,1.0,1.0,1.0,1.0,1.0
3042,54099,WV,Wayne,2,1.0,1.0,0.0,0.0,1.0
3043,54101,WV,Webster,1,0.0,1.0,1.0,1.0,1.0
3044,54103,WV,Wetzel,1,1.0,1.0,1.0,1.0,1.0
3045,54105,WV,Wirt,0,,,,,
3046,54107,WV,Wood,1,1.0,1.0,1.0,1.0,1.0
3047,54109,WV,Wyoming,1,0.0,0.0,0.0,0.0,0.0
3048,55001,WI,Adams,1,0.0,1.0,1.0,1.0,1.0
3049,55003,WI,Ashland,1,1.0,1.0,1.0,0.0,1.0
3050,55005,WI,Barron,5,0.0,4.0,3.0,3.0,4.0
3051,55007,WI,Bayfield,5,0.0,1.0,1.0,0.0,1.0
3052,55009,WI,Brown,7,4.0,4.0,4.0,4.0,4.0
3053,55011,WI,Buffalo,1,0.0,1.0,1.0,1.0,0.0
3054,55013,WI,Burnett,4,1.0,4.0,3.0,4.0,4.0
3055,55015,WI,Calumet,3,0.0,1.0,0.0,0.0,0.0
3056,55017,WI,Chippewa,2,0.0,1.0,1.0,1.0,1.0
3057,55019,WI,Clark,6,0.0,5.0,3.0,5.0,5.0
3058,55021,WI,Columbia,8,1.0,8.0,7.0,6.0,8.0
3059,55023,WI,Crawford,4,0.0,3.0,2.0,3.0,3.0
3060,55025,WI,Dane,39,12.0,22.0,22.0,21.0,22.0
3061,55027,WI,Dodge,5,1.0,5.0,3.0,3.0,5.0
3062,55029,WI,Door,2,1.0,2.0,1.0,2.0,2.0
3063,55031,WI,Douglas,5,0.0,3.0,3.0,3.0,3.0
3064,55033,WI,Dunn,2,1.0,2.0,1.0,1.0,1.0
3065,55035,WI,Eau Claire,4,1.0,2.0,2.0,2.0,2.0
3066,55037,WI,Florence,0,,,,,
3067,55039,WI,Fond du Lac,4,2.0,3.0,2.0,3.0,3.0
3068,55041,WI,Forest,0,,,,,
3069,55043,WI,Grant,5,0.0,1.0,0.0,1.0,1.0
3070,55045,WI,Green,2,1.0,1.0,1.0,1.0,1.0
3071,55047,WI,Green Lake,3,2.0,3.0,3.0,3.0,3.0
3072,55049,WI,Iowa,3,0.0,2.0,2.0,2.0,2.0
3073,55051,WI,Iron,1,0.0,1.0,0.0,1.0,1.0
3074,55053,WI,Jackson,3,0.0,2.0,0.0,2.0,2.0
3075,55055,WI,Jefferson,6,1.0,4.0,3.0,3.0,4.0
3076,55057,WI,Juneau,0,,,,,
3077,55059,WI,Kenosha,8,3.0,4.0,4.0,4.0,4.0
3078,55061,WI,Kewaunee,2,1.0,1.0,1.0,1.0,1.0
3079,55063,WI,La Crosse,7,1.0,1.0,1.0,1.0,1.0
3080,55065,WI,Lafayette,2,0.0,1.0,1.0,1.0,1.0
3081,55067,WI,Langlade,1,0.0,1.0,1.0,0.0,1.0
3082,55069,WI,Lincoln,3,1.0,3.0,3.0,3.0,3.0
3083,55071,WI,Manitowoc,3,1.0,1.0,2.0,1.0,1.0
3084,55073,WI,Marathon,7,3.0,5.0,4.0,4.0,5.0
3085,55075,WI,Marinette,2,0.0,0.0,0.0,0.0,0.0
3086,55077,WI,Marquette,0,,,,,
3087,55078,WI,Menominee,0,,,,,
3088,55079,WI,Milwaukee,24,7.0,17.0,15.0,16.0,16.0
3089,55081,WI,Monroe,3,0.0,3.0,2.0,3.0,3.0
3090,55083,WI,Oconto,0,,,,,
3091,55085,WI,Oneida,2,1.0,1.0,1.0,1.0,1.0
3092,55087,WI,Outagamie,7,3.0,5.0,4.0,5.0,5.0
3093,55089,WI,Ozaukee,3,1.0,2.0,2.0,2.0,1.0
3094,55091,WI,Pepin,2,0.0,0.0,0.0,0.0,0.0
3095,55093,WI,Pierce,3,1.0,2.0,2.0,2.0,2.0
3096,55095,WI,Polk,5,1.0,4.0,4.0,4.0,4.0
3097,55097,WI,Portage,3,1.0,3.0,3.0,3.0,3.0
3098,55099,WI,Price,3,0.0,1.0,0.0,0.0,1.0
3099,55101,WI,Racine,6,1.0,2.0,2.0,2.0,2.0
3100,55103,WI,Richland,2,2.0,1.0,1.0,2.0,2.0
3101,55105,WI,Rock,8,2.0,4.0,4.0,4.0,4.0
3102,55107,WI,Rusk,2,2.0,2.0,2.0,2.0,2.0
3103,55109,WI,St. Croix,4,1.0,1.0,1.0,1.0,1.0
3104,55111,WI,Sauk,5,0.0,2.0,2.0,2.0,2.0
3105,55113,WI,Sawyer,3,1.0,2.0,2.0,2.0,2.0
3106,55115,WI,Shawano,1,0.0,1.0,1.0,1.0,1.0
3107,55117,WI,Sheboygan,3,2.0,3.0,2.0,2.0,2.0
3108,55119,WI,Taylor,2,0.0,2.0,1.0,2.0,2.0
3109,55121,WI,Trempealeau,2,1.0,1.0,1.0,1.0,1.0
3110,55123,WI,Vernon,4,2.0,3.0,2.0,3.0,3.0
3111,55125,WI,Vilas,2,0.0,1.0,1.0,1.0,1.0
3112,55127,WI,Walworth,6,0.0,4.0,4.0,4.0,4.0
3113,55129,WI,Washburn,1,0.0,1.0,0.0,1.0,1.0
3114,55131,WI,Washington,5,1.0,3.0,3.0,3.0,3.0
3115,55133,WI,Waukesha,12,3.0,10.0,9.0,9.0,8.0
3116,55135,WI,Waupaca,1,0.0,1.0,1.0,1.0,1.0
3117,55137,WI,Waushara,0,,,,,
3118,55139,WI,Winnebago,8,4.0,6.0,5.0,5.0,6.0
3119,55141,WI,Wood,5,2.0,4.0,2.0,4.0,4.0
3120,56001,WY,Albany,2,0.0,2.0,2.0,2.0,2.0
3121,56003,WY,Big Horn,3,0.0,1.0,1.0,1.0,1.0
3122,56005,WY,Campbell,1,0.0,1.0,1.0,1.0,1.0
3123,56007,WY,Carbon,1,0.0,0.0,0.0,0.0,0.0
3124,56009,WY,Converse,1,0.0,1.0,1.0,1.0,1.0
3125,56011,WY,Crook,0,,,,,
3126,56013,WY,Fremont,6,0.0,6.0,6.0,6.0,6.0
3127,56015,WY,Goshen,3,0.0,2.0,2.0,2.0,2.0
3128,56017,WY,Hot Springs,1,0.0,1.0,1.0,1.0,1.0
3129,56019,WY,Johnson,1,0.0,1.0,1.0,1.0,1.0
3130,56021,WY,Laramie,3,1.0,3.0,3.0,3.0,3.0
3131,56023,WY,Lincoln,2,0.0,1.0,1.0,1.0,1.0
3132,56025,WY,Natrona,3,2.0,3.0,3.0,3.0,3.0
3133,56027,WY,Niobrara,1,0.0,0.0,0.0,0.0,0.0
3134,56029,WY,Park,3,0.0,2.0,2.0,2.0,2.0
3135,56031,WY,Platte,2,0.0,2.0,2.0,2.0,1.0
3136,56033,WY,Sheridan,2,0.0,1.0,1.0,1.0,1.0
3137,56035,WY,Sublette,1,0.0,1.0,1.0,1.0,1.0
3138,56037,WY,Sweetwater,2,0.0,0.0,0.0,0.0,0.0
3139,56039,WY,Teton,3,1.0,3.0,2.0,3.0,2.0
3140,56041,WY,Uinta,2,0.0,0.0,0.0,0.0,0.0
3141,56043,WY,Washakie,2,0.0,2.0,2.0,2.0,1.0
3142,56045,WY,Weston,2,0.0,0.0,0.0,0.0,0.0
